rid,reason,label,text
36247558261575660,dup_nova_near,fake,Confira o desmentido em vídeo
982255241793726055,dup_v1_exata,fake,"“Ambulância para antes do hospital, Para o paciente na maca se deitar, Acho que Eu não entendo bem, Mas porque ele estava de pé sem reclamar!”."
710017471187382718,dup_v1_exata,fake,"A repórter Maju, foi entrevista pela TV de Portugal, ontem e o repórter perguntou sobre a questão do Presidente Jair Bolsonaro, ela disse que existe uma grande crise no Brasil, se for necessário ela t"
622293847303152297,dup_nova_near,fake,Isolamento não salva a vida de ninguém
406234127341796513,dup_v1_exata,fake,No Piauí quem é atestado covid19 já sai do posto de saúde com seu kit coronavírus..
69026624000771164,dup_v1_near,fake,A pandemia de Covid-19 “foi combinada num encontro” em 2019 patrocinado pela Fundação Bill & Melinda Gates? — Polígrafo
774874881779847114,dup_nova_near,fake,Confira o desmentido em vídeo ﻿
310198898192662957,dup_nova_near,fake,Confira o desmentido em vídeo
1095251137941028283,dup_v1_exata,fake,"VEJA A QUARENTENA DO SR. GOVERNADOR DO PIAUÍ, PRO POVO PRISÃO PRA ELE PROS AMIGOS FESTAS, LUXOS ETC. COMUNISTAS BANDIDOS"
779751299080475350,dup_v1_exata,fake,"Enfermeira é flagrada com paciente com Covid-19 Enfermeira estaria com paciente Uma profissional foi flagrada, por funcionários de hospital, da ala de emergência, com paciente infectado por coronavíru"
1000567092560095100,dup_v1_exata,fake,ABSURDO FILHO DE WILLIAN BONEMER E FÁTIMA RECEBE AUXILIO EMERGENCIAL DE R$600 REAIS!
147539657857318986,dup_nova_near,fake,"""Doutor João Vaz"" indica hidroxicloroquina e que as pessoas saiam para trabalhar"
2723302410115258,dup_v1_exata,fake,Este vídeo mostra um protesto de profissionais de saúde contra o prefeito de São Paulo Bruno Covas
782963506228047503,dup_v1_exata,fake,pesquisem a RESPIRIDINA que deu melhores resultados (95%) que a Hidroxicloroquina e seu princípio ativo esta nas cascas de laranja e limão
743249849373463978,dup_v1_exata,fake,"Se eu precisar de apoio eu peço a um desses bostas aí para pegar uma bandeira e balançar aqui na frente do Palácio"" (Mito) Deixem sua gargalhada"
586103968877118559,dup_nova_near,fake,Confira o desmentido em vídeo ﻿
1051249840034758629,dup_v1_exata,fake,CRIVELLA APRESENTA PROPOSTAS PARA REABERTURA DO COMÉRCIO; PLANO PREVÊ RETORNO DE AULAS EM 1° DE JUNHO
358387796994410337,dup_v1_exata,fake,"Protocolado pedidos de prisão no STM (Superior Tribunal Militar). Pedido protocolado no STM, para prisão de 24 Governadores, Senadores, prisão para o Presidente do Senado Federal,"
1149539885390105398,dup_v1_near,fake,Brasil tem um território maior do que “toda a Europa” e o mesmo número de mortes por Covid-19 do que a França? — Polígrafo
326814405907855461,dup_nova_near,fake,Confira o desmentido no link ﻿
714070706337199191,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿
818576362028463371,dup_v1_exata,fake,"“Maçã inhame cru e água de coco uma vez por dia. Remédio caseiro para coronavírus, não tem contra indicação”."
1077798064984111136,dup_v1_exata,fake,"Vai ficando em casa. MAIS UMA GRANDE EMPRESA ABRE FALÊNCIA NO BRASIL A PIONEIRA ITAPEMIRIM QUE JÁ FOI A SEGUNDA MAIOR FROTA DO MUNDO, mas relaxa. Isso a gente vê depois..."
229886906722347697,dup_v1_exata,fake,Por causa do João Doria o dono do bar Brahma entregará o ponto. O Aluguel Eh muito caro !!!! Falência ! Que absurdo meu Deus !!!!!
1115473030659901422,dup_v1_exata,fake,Festa do Trabalhador 1° de Maio. Governador Renan Filho curado do corona vírus contraiu 25/04/2020 - curado 01/05/2020 Auditório da Secretaria de Educação em Teotônio Vilela. Curado em 5 dias.
44675583938086002,dup_v1_near,true,"Coimbra, Viseu e Aveiro foram os concelhos com maior aumento do número de infetados entre 3 e 4 de maio? — Polígrafo"
11362782748851469,dup_v1_near,fake,Portugal tem pensão máxima de 167 mil euros enquanto Suíça e Espanha impõem limites de 1.700 e 2.500 euros? — Polígrafo
688954991666567399,dup_nova_near,fake,Confira o desmentido em vídeo ﻿
219979721585092856,dup_nova_near,fake,Confira o desmentido em vídeo ﻿
454819054030402879,dup_v1_exata,fake,"A hidroxicloroquina, pra quem não sabe, é um medicamento e foi inventado por um Paraense. Dr. GASPAR VIANNA , médico patologista , que faleceu em 1914 aos 29 de idade."
1104592780525580963,dup_v1_exata,fake,Felipe Neto @felipeneto A culpa da pedofilia é dessas crianças gostosas 4:20 AM - 12 out 18
334030483020710114,dup_v1_exata,fake,m SP muita gente na Paulista pedido Fora Dória. O governador mandou a Polícia Militar esvaziar a Avenida. Só que a PM parou e bateu continência para o povo
147097056069317925,dup_v1_exata,fake,"Com a grande demanda de vendas Online, estamos contratando com urgência! *VAGAS DISPONÍVEIS:* 2.300 Vagas *SALÁRIO:* R$1.740,00 Mensal ou R$435,00 Semanal *FORNECEMOS O NOTEBOOK* *INTERESSADOS*:"
114104881687050909,dup_v1_exata,fake,STF decide que dinheiro público roubado não precisa ser devolvido passados cinco anos da descoberta do caso
859438017683792304,dup_v1_exata,fake,“Tristeza: médica grávida que teve licença maternidade negada morre de coronavírus.”
153863571858273187,dup_nova_near,fake,"O prefeito de São Paulo, Bruno Covas, é recebido de costas por enfermeiros e médicos em comitiva"
85482655026473993,dup_v1_exata,fake,"O presidente Jair Bolsonaro disse esta frase durante a reunião de 22 de abril: ""Se eu precisar de apoio eu peço a um desses bostas aí para pegar uma bandeira e balançar aqui na frente do Palácio’"
755225150450618638,dup_v1_near,fake,Deputada italiana “disse a verdade” ao denunciar planos de Bill Gates para reduzir a população mundial? — Polígrafo
366060148057267337,dup_v1_near,fake,Discurso viral de deputada italiana sobre “atividades criminosas” de Bill Gates baseia-se em factos verdadeiros? — Polígrafo
708813266418842150,dup_v1_near,fake,Portugal destaca-se como o 9º país do mundo com mais mortes de Covid-19 por cada milhão de habitantes? — Polígrafo
1055721080983790161,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿ ﻿
1058544793728779450,dup_v1_exata,fake,"SOMOS TODOS HEMORROIDAS. ESSA É A NOVA FAIXA DOS APOIADORES DE BOLSONARO, NÃO PRECISA DIZER MAIS NADA."
845045156240325952,dup_v1_exata,fake,Bolsonaro confirma possível câncer e desabafo comove: ‘Não sou mais dono de mim
906936733522352489,dup_v1_exata,fake,Já estão abertas em todo Brasil as inscrições para o Projeto Social Havan. 150 mil cestas básicas completas serão distribuídas gratuitamente para famílias afetadas pela pandemia do novo Corona Vírus!
107511967007772009,dup_v1_exata,fake,"Esta jovem era adventista do sétimo dia de São José do Rio Preto-SP. Há alguns dias ela gravou um vídeo muito emocionante. E, na madrugada do dia 09 de maio, ela morreu de covid 19."
198464209072129812,dup_v1_exata,fake,"ACHO QUE AS ESCOLAS JÁ PODEM VOLTAR ÀS AULAS, MAS NO SISTEMA DE RODÍZIO. UM DIA VÃO OS ALUNOS E NO OUTRO OS PROFESSORES (DILMA)"
71935553474572695,dup_v1_exata,fake,O Boticário está dando um Perfume totalmente grátis para o Dia Dos Namorados! Para presentear ela: EGEO DOLCE Para presentear ele: MALBEC VERT Válido até enquanto durarem os estoques GANHE O SEU AQUI:
166499572927356415,dup_v1_exata,fake,"Morre, Genival Lacerda Aos 89 anos vítima de AVC. Estava internado em um hospital do Recife."
589107746949644702,dup_v1_exata,fake,“Uma pergunta para quem puder responder. Porque Paulo Guedes estava sem terno de máscara e sem Sapato ?”
402435785368209188,dup_v1_exata,fake,"""Orientações do RHP - (Real Hospital Português) sobre como enfrentar melhor o coronavírus: 01. Tome Vit C 02. Vitamina E 03. 10:00 - 11h luz solar por 15-20 minutos"
913534944460241486,dup_v1_exata,fake,@generalaugustoh A imprensa trata o coronavírus como algo que vai acabar com a vida no planeta. Eu tive e passei tranquilamente assim como o presidente Jair Bolsonaro
459085276050917243,dup_v1_exata,fake,"Pessoal por favor se souberem de crianças surdas que queiram estudar numa escola especial Anne Sullivan da prefeitura na Chacara Santo Antônio, encaminhem. Há transporte gratuito. Atende até nono ano."
882111913484393268,dup_v1_exata,fake,Operação da PF fez a Prefeitura do Rio revisar dados e excluir 1.177 mortes inseridas a mais na estatística oficial de Covid-19
987089582821720547,dup_nova_near,fake,Confira o desmentido em vídeo ﻿
975835795797946381,dup_v1_exata,fake,"“Praia do Futuro, no Ceará! PM dando tiros em um surfista para ""protegê-lo"" do Covid-19 a mando do governador petista Camilo Santana! Isso é Brasi, gente!”"
879277606678739513,dup_v1_exata,fake,"O cara que é cotado pra ser diretor da Policia Federal é bem macho: ""O medo, o pavor e outros sentimentos que pairam sobre minha nomeação para dirigir a PF,"
1124632154604017699,dup_v1_exata,fake,Só um Alerta Guarda municipal e Policia militar estão multando quem está dirigindo sem máscara e quem estiver dentro do carro a multa custa 128 reais por pessoas.
1000175320033330470,dup_v1_exata,fake,"Governador Rui Costa PT/BA pede para a prefeita de Porto Seguro, Cláudia Oliveira do PSD, arrumar com urgência 200 casos de Coronavirus para colocar nas estatísticas para pedir dinheiro pro governo fe"
180389948030716782,dup_v1_exata,fake,Homem declarado morto em meio à pandemia da Covid-19 em hospital é retirado vivo de saco fúnebre
985932854343179174,dup_v1_exata,fake,Vídeo compartilhado nas redes sociais traz homem sem formação na área de saúde e exagera a eficácia da cloroquina e minimiza seus efeitos colaterais
799955018617159053,dup_v1_exata,fake,"96,3% das vítimas de COVID-19 da Itália faleceram por outras doenças"
134873723034909718,dup_nova_near,fake,Alerta: tenha cuidado com mensagens que imputam crimes a mortos jovens em ações da polícia ﻿
577179984884430834,dup_v1_exata,fake,"VEJA O ADOLESCENTE, JOÃO PEDRO O COITADINHO QUE O FANTÁSTICO ( REDE GLOBO) ESTÁ DEFENDENDO VEEMENTEMENTE"
412242311303162227,dup_v1_exata,fake,BONNER INTERNADO ÀS PRESSAS! SITUAÇÃO É GRAVE! BRASIL FICA CH0CAD0 AO DESCOBRIR!
684544095220181017,dup_v1_exata,fake,"Avisem seus familiares deste perigo, principalmente mulheres que sai para compras só, é a preferência deles, este foi num Mercado do Atacadão...."
596224946609225290,dup_v1_exata,fake,"“Governo gastando bilhões em combate ao coronavírus, e um irmãozinho de algum lugar sem faculdade em ciência ou medicina descobre que chá de boldo combate os sintomas de covid em três horas, realmente"
63276120248796655,dup_v1_exata,fake,“Einstein disse que Deus não criou o mal. O mal é o resultado da ausência de Deus nos corações dos seres humanos”
1001152341016071843,dup_v1_near,fake,Coronavírus. Polícia espanhola recorreu à violência para transferir civis para centros de quarentena? — Polígrafo
200440056765764582,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿
907698760571593903,dup_v1_exata,fake,"Israel canta, dança e comemora por ter zerado o Covid19. Parabéns e todos consigam esse milagre!"
240987131781621334,dup_v1_exata,fake,"Reabertura da iluminação da Torre Eiffel com uma homenagem da França 🇫🇷 às vítimas do Covid. Em determinado momento da homenagem, a Torre parece derramar lágrimas."
606831045471765672,dup_v1_exata,fake,"Enquanto isso na China, tudo voltando a normalidade, até o carro do sapo já está passando em todas as ruas ... 30 sapos por $10 Versão 3: No Brasil tem o carro do ovo, na China tem o carro do sapo 5 p"
880571629930684367,dup_v1_exata,fake,"“Winston Churchill, o Primeiro-ministro do Reino Unido durante a 2ª guerra mundial. Mais profético impossível!”."
28799658094505199,dup_v1_exata,fake,Fotos mostram manifestantes do dia 31 de maio fazendo alusões ao nazismo
605630903867602640,dup_v1_near,true,Câmara de Castelo Branco celebrou contratos de 700 mil euros para organizar festas que não se podem realizar? — Polígrafo
797474609888164530,dup_nova_near,fake,Confira o desmentido em vídeo ﻿
668665501717404094,dup_v1_exata,fake,"Que loucura, um cara que foi atleta de alto rendimento, hoje desse jeito... Diego Maradona se não for montagem, a técnica continua a mesma!"
30887698252677581,dup_v1_exata,fake,"Agente negro do FBI é preso por policiais brancos. ""Ooooh... Pegou o cara errado"""
1016897818619260061,dup_v1_exata,fake,"Letícia Sabatella desce o Nível em discussão com seguidores no Instagram, Desejo que o Brasil quebre Mesmo e todos vocês Defensores do Bozo, Morram de fome."
600183259078007474,dup_v1_exata,fake,Vou derrubar os Estados Unidos financiando grupos de ódio negro. Vamos colocá-los em uma armadilha mental e fazê-los culpar os brancos.
669135382568503848,dup_v1_exata,fake,"Lula esteve na sede da torcida Gaviões da Fiel no domingo (31), momentos antes do protesto contra Jair Bolsonaro"
1138587710049048693,dup_v1_exata,fake,Delegacia de polícia em Minneapolis em chamas depois da morte de George Floyd
718733511343352481,dup_v1_near,true,Novo conselheiro de António Costa disse em 2018 que “decidimos não investir mais em Portugal” porque “não vale a pena”? — Polígrafo
1011744018432643083,dup_v1_near,fake,Presidente de Madagáscar acusou OMS de lhe oferecer 20 milhões de dólares para envenenar cura da Covid-19? — Polígrafo
77395054268672493,dup_v1_exata,fake,Luciano Hang recebeu auxílio emergencial de R$ 600
682167402023929317,dup_v1_exata,fake,"O único dia que eu queria dormir cedo me colocam ""O n..."" do Trump... Acho que nunca mais vou dormir.."
771397055014927456,dup_v1_exata,fake,“LULA NA GAVIÕES DA FIEL HORAS ANTES DOS ATAQUES DE DOMINGO”.
515050125116264510,dup_v1_exata,fake,"Esta foto mostra o policial acusado de matar George Floyd usando um boné com os dizeres ""Make Whites Great Again"""
792325672903146239,dup_nova_near,fake,Confira o desmentido em vídeo ﻿
692830273461006918,dup_v1_exata,fake,"Segundo médicos de UTI e órgão da saúde, coronavírus começa a perder força"
1131522719175662292,dup_v1_exata,fake,Promoção Gela Fácil | Skol Skol lança nova embalagem que funciona como cooler e irá distribuir 1500 caixas grátis!
491292720018686803,dup_v1_exata,fake,"“BOLSONARO ESFAQUEADO, GLEISI HOFFMANN DO PT CÚMPLICE DE ADÉLIO. DEMOCRACIA ESFAQUEADA NO DOMINGO GLEISI DO PT CÚMPLICE DA GAVIÕES”."
873646473815181702,dup_v1_exata,fake,"Renata Vasconcelos testou positivo para o covid 19. Acho que ela não deve tomar cloroquina, pois o JN é contra!!!! Vamos acompanhar!!!!"
423181223021879205,dup_v1_exata,fake,"Segundo médicos de UTI e órgão da saúde, coronavírus começa a perder força"
1035591142593871052,dup_nova_near,fake,"COVID-19 não é um vírus, mas uma bactéria."
793601408921375020,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿
897313773710166119,dup_v1_exata,fake,HOSPITAL VAZIO São Paulo | Hospital de campanha do Anhembi está vazio. E vc aí acreditando nas mentiras do governador.
871851520435363879,dup_v1_exata,fake,"Olha que absurdo.. Caixas que deveriam vir cheias de álcool para desinfecção nas unidades de saúde do Recife, vem cheias de AREIA. Isso que dá estado governado pelo PT”."
1100861105491523651,dup_v1_exata,fake,"PORTAL DA TRANSPARÊNCIA SOBRE ÓBITOS NO BRASIL Obs.: Esse ""portal de transparência"" é digno de respeito? Alguém conhece a forma de compilação de dados?"
1019486854265541570,dup_v1_exata,fake,Adélio Bispo entrega advogado e investigação é retomada
473741541424470289,dup_v1_exata,fake,"""Greta Thunberg convidou os chineses para pararem de usar seus palitos tradicionais e salvar centenas de árvores. Os chineses aconselharam Greta Thunberg a regressar à escola, onde ela aprenderá que o"
277686571446372049,dup_nova_near,fake,Médica desmascara governadores e prefeitos e prova que o Bolsonaro sempre esteve certo com relação à cloroquina
637452730998004010,dup_nova_near,fake,"Médica afirma em vídeo que a covid-19 pode ser curada com a ivermectina, remédio usado para tratar parasitas"
946145936751035425,dup_v1_near,fake,Coronavírus: Lista de recomendações de virologista dos EUA que se espalhou nas redes sociais é autêntica? — Polígrafo
481984353451527032,dup_v1_exata,fake,"""ÁUDIO DE FABIANA ANASTÁCIO, ALERTANDO OS CRISTÃOS!"" A paz do senhor, meninas. Isso ai só é mais um exemplo de que crente morre. Que o vírus não veio só pra pessoas que não estão em Cristo."
53999067119918052,dup_v1_exata,fake,"Gente, fomos reclassificados!!! Olhem que legal, não somos mais da terceira idade, nem idosos! OMS reclassifica conceito de Jovem / Idoso"
405191678879308328,dup_nova_near,fake,Vítima faz denúncia grave sobre criminosos na saúde que provocam mortes de pessoas com outras doenças para diagnosticá-los com COVID-19
120430884337453688,dup_v1_near,fake,Presidente do Ruanda deportou 18 chineses por maltratarem trabalhadores ruandeses? — Polígrafo
613894926049190268,dup_v1_exata,fake,"Fernando Pessoa nos ensinando anos atrás, o que fazer após a pandemia. Depois de tudo. De tudo, ficaram três coisas"
552011732385458852,dup_v1_exata,fake,“Javier Bolsonaro” — assim o grande amigo Trump O chamou no sábado/“Trump deixa de seguir Bolsonaro no twiter. Terminou o relacionamento
184433413574082070,dup_v1_exata,fake,"Após protocolo da Cloroquina, Brasil se torna o segundo país do mundo em curados da Covid-19"
427369210827333130,dup_v1_exata,fake,Alemanha envia cobrança de 130 bilhões de libras à China por danos causados pelo novo coronavírus .
526255780963099013,dup_v1_exata,fake,"""Brancos mortos por negros: 81%; negros mortos por negros: 97%"""
818833052060032856,dup_v1_exata,fake,"“Olha o Lewandowski algemado em 1965, por ser Comunista e Terrorista do Grupo Guerrilheiro MR 8! Entendeu porque o Lula o colocou no STF?”"
861893924810045362,dup_v1_exata,fake,"Após protocolo da Cloroquina, Brasil se torna o segundo país do mundo em curados da Covid-19"
731735639844814670,dup_v1_exata,fake,Estes bastões de beisebol foram apreendidos nos atos críticos a Bolsonaro realizados em São Paulo ou no Rio de Janeiro em 7 de junho
1104309954746517810,dup_v1_near,fake,Na África do Sul “388 portugueses” foram mortos enquanto se fazem manifestações “por um americano” em Portugal? — Polígrafo
722558004557070803,dup_v1_near,fake,Portugal recebeu “meio milhão de refugiados” enquanto há “600 mil portugueses inscritos no Banco Alimentar”? — Polígrafo
1065552547681457974,dup_v1_exata,fake,"o crime organizado, com dinheiro chinês, mandou distribuir e esconder uma grande quantidade armas em lugares estratégicos nas favelas do Rio e SP"
284195665290599595,dup_v1_exata,fake,Programa Prato Cheio e Governo Federal Cadastre-se e solicite agora mesmo sua Cesta Básica Gratuita! Acesse:
1050293290103358853,dup_v1_exata,fake,Estas fotos mostram a Casa Branca às escuras durante os protestos pela morte de George Floyd.
157868211829967625,dup_v1_near,fake,Estátua de Lincoln foi vandalizada com inscrição de “racista” nas recentes manifestações anti-racismo nos EUA? — Polígrafo
1009386168073209678,dup_nova_near,fake,Confira o desmentido no vídeo ﻿
295361830433250556,dup_v1_exata,fake,Valdemiro Santiago colocou todos os seus contribuintes que assistiram seus cultos presenciais em um grande risco de vida. Ele revelou que contraiu coronavírus e continuou fazendo suas pregações
1043019069344255950,dup_nova_near,true,Família fica revoltada ao abrir caixão de criança morta sem limpeza nenhuma e descobrir que não foi por covid-19
95794485818005543,dup_v1_exata,fake,Post usou uma foto feita em um ato realizado nos Estados Unidos para minimizar a extensão da pandemia do novo coronavírus
267357429020566733,dup_v1_exata,fake,Post usou uma foto feita em um ato realizado nos Estados Unidos para minimizar a extensão da pandemia do novo coronavírus
742873465702656630,dup_nova_near,true,"Em 2018, oficiais da polícia sul-africana foram acusados de 217 casos de tortura e 3.661 casos de agressão."
62583684131617100,dup_nova_near,fake,Atenção: cuidado com vídeos que falam de famosos em performances incríveis ﻿
118050533991519471,dup_nova_near,fake,Confira o desmentido em vídeo ﻿
122366671387481804,dup_v1_exata,fake,"Se cloroquina fizesse mal , quantos de nós já teríamos morrido Olha a propaganda da Kolynos , pasta de dentes"
265699781609145359,dup_v1_exata,fake,"Guitarrista do Queen, Brian May e sua neta na quarentena lindooo"
237916858815765722,dup_v1_exata,fake,"Aprovado PL q obriga uso de máscara, com mudança absurda do Senado, que permite quebra da inviolabilidade de domicílio privado para fiscalizar se vc e suas visitas estão de máscara."
988930449495738016,dup_v1_exata,fake,Os remédios contra Covid-19 são Ivermectina e Azitromicina
1096358490299473037,dup_v1_exata,fake,"“ARGENTINA | Mega manifestação , contra as políticas comunistas do presidente Alberto Fernández”."
73917819062090014,dup_v1_exata,fake,"Grande oportunidade pra quem tá precisando trabalhar de casa. Tão contratando com urgência! VAGAS DISPONÍVEIS: 2.300 Vagas SALÁRIO: R$1.740,00 Mensal ou R$435,00"
441122729221264257,dup_v1_exata,fake,Foi preso o Bombeiro Maxwell Simões Corrêa que mora numa casa de R$ 2 milhões e dirige uma BMW de R4 200 mil... Envolvido na morte de Marielle Franco. O outro eu não sei quem é...
857835003400148333,dup_v1_exata,fake,"eu não entendo porque a TV não mostra os assassinatos praticados pelo governo Chinês, isso inclui mulheres e homens de bem, basta discordar das práticas diabólicas e anticristā do ditador Chinês"
145925522350421447,dup_nova_near,fake,OMS pede desculpa por seu posicionamento controverso em relação à hidroxicloroquina
592223341564151946,dup_nova_near,true,"As reservas externas da Nigéria cresceram de US$ 33,42 bilhões em 29 de abril de 2020 para cerca de US$ 36 bilhões em maio de 2020."
527652445949713188,dup_nova_near,fake,Confira o desmentido em vídeo
617182222546055241,dup_v1_exata,fake,ECRETADO O FIM DAS INDENIZAÇÕES VITALÍCIAS AOS GUERRILHEIROS ANISTIADOS POLITICAMENTE NO Brasil. FOI PUBLICADO NO DIÁRIO OFICIAL DA UNIÃO EM 08/06/2020
542229896207790656,dup_v1_exata,fake,"O HOMEM MAIS RICO DA CHINA HOJE O DONO DO BRASIL Segundo o jornal Forbs o chinês Jack Ma, comprou de hidrelétricas a centenas de fazendas no Brasil."
1068049626158969006,dup_v1_exata,fake,"Dória assinou um contrato de desenvolvimento da vacina para Covid, com a Sinovac, da China e o Instituto Butantã. A vacina tem o nome de Coronavac."
710771937129341473,dup_v1_near,fake,Vídeo que mostra Maradona muito gordo a dar toques numa bola de ténis durante a quarentena é autêntico? — Polígrafo
590608164118193611,dup_nova_near,fake,Confira o desmentido em vídeo ﻿
65164109132279538,dup_nova_near,fake,"Confira em vídeo: fotos, vídeos e notícias fora de contexto sobre a Argentina viralizam na web"
754543670476239248,dup_nova_near,fake,Confira o desmentido no vídeo ﻿
942443838417063732,dup_v1_exata,fake,O Center for Disease Control do governo dos EUA oficializou as evidências científicas emergentes sobre a transmissão do coronavírus:
110071943446655548,dup_v1_exata,fake,"População da Argentina protesta contra confisco de propriedade privada pelo governo comunista. Pagaram para ver, agora estão sofrendo as consequências."
762447781888715015,dup_v1_exata,fake,Filha de Aldir Blanc... Muito importante. Passem adiante… Consciência do momento e amor ao próximo é fundamental.
865971574263219849,dup_v1_exata,fake,APÓS A DESCOBERTA DO ROMBO DA PETROBRÁS AGORA FOI DESCOBERTO O ROMBO EM ITAIPÚ ONDE ESTÃO ENVOLVIDOS OS MINISTROS DO STF
86348618451754355,dup_v1_exata,fake,"Fux, presidente do TSE, se ajoelhou e beijou os pés da mulher de Sergio Cabral. Fux deu com a rabichola presa a Sergio Cabral, Fuz foi beijar os pés de Adriana Ancelmo"
194181862963545636,dup_v1_exata,fake,"EXCLUSIVO: PRESIDENTE DA OMS DESISTIU DO ISOLAMENTO! - Depois de tantas pesquisas para saber se é para ficar em casa ou não, presidente da OMS desidiu deitar a manguaça!"
691599214861963401,dup_v1_near,true,Governo prometeu acelerar pagamentos do Estado aos fornecedores mas essa dívida aumentou durante a pandemia? — Polígrafo
102301815533330778,dup_v1_near,fake,"Vasco Pulido Valente escreveu em 2016 que “precisamos de sangue novo na decisão, mas recorremos a senadores”? — Polígrafo"
116030076243276294,dup_v1_near,true,PCP propôs excluir “empresas ligadas a ‘offshores'” dos apoios públicos da pandemia mas a proposta foi chumbada? — Polígrafo
906308455321252940,dup_nova_near,true,Coreia do Norte destruiu o escritório usado para as conversas entre a Coreia do Norte e a Coreia do Sul.
420715279812753384,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿
1044456937204178301,dup_v1_exata,fake,"O Center for Disease Control, órgão do governo dos EUA , oficializou algumas evidências científicas”sobre a transmissão do coronavírus"
344280084059901333,dup_v1_exata,fake,"Nesta foto, de preto, está a cantora estadunidense Cher, de 75 anos. De cinza, está sua mãe, de 97 anos."
899788721308926547,dup_v1_exata,fake,"Uma Notícia Excelente Senegal, um país africano, está usando a Cloroquina desde o primeiro caso da pandemia e teve apenas cinco mortes."
921789180199985944,dup_v1_exata,fake,Casa do Secretário de Saúde da Paraíba.../Casa do secretário de saúde do Pará
21083656644129810,dup_v1_exata,fake,Bolsonaro diz que idoso só presta pra gastar na farmácia. Bolsonaro se referiu de modo deselegante aos idosos durante café da manhã com apoiadores
738240130418053120,dup_nova_near,fake,Vídeo indica que Dória negociou vacina com a China em agosto de 2019
372936596478574635,dup_v1_exata,fake,Conteúdo verificado: Vídeo publicado no YouTube no dia 12 de junho com o título “Dória negociou vacina chinesa antes do vírus chegar ao Brasil”
142402957063107069,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿
307558918952489662,dup_nova_near,fake,Confira o desmentido em vídeo ﻿
42616514444363118,dup_nova_near,fake,Confira o desmentido em vídeo: ﻿
611924616409325830,dup_v1_exata,fake,“O ano 20 de todo o século é amaldiçoado. •1520 - Varíola (56 milhões de mortos). •1620 - Amolestia (6 milhões de mortos). •1720 - Peste negra (223 mil mortos). •1820 - Cólera (973 mil mortos). •1920 
865064116673064573,dup_v1_exata,fake,"MENSAGEM DA SECRETARIA DE ESTADO DO PARANÁ BETO PRETO Irmãos, amigos, familiares, enfim - todos. Pelo que os especialistas afirmam, a partir de amanhã teremos, no mínimo 30 dias difíceis"
169379676836192235,dup_v1_exata,fake,"O prefeito de São Paulo, Bruno Covas está com Coronavírus e sem surpresa alguma, disse na CNN Brasil que faz uso de cloroquina e azitromicina."
662649475752818282,dup_v1_exata,fake,"Argentina já era, quebraram todas as Empresas, o governo vai ser dono de tudo, conseguiram implantar o Comunismo com apoio da China. ALERTA AOS BRASILEIROS!"
935326205195767657,dup_v1_exata,fake,Esta foto mostra a deputada Joice Hasselmann sem máscara após ser diagnosticada com coronavírus COVID-19
436079339397679532,dup_v1_near,fake,Coronavírus: Na cerimónia do 25 de abril no Parlamento não foram cumpridas regras de distanciamento físico? — Polígrafo
16366493264324303,dup_nova_near,fake,Confira o desmentido em vídeo ﻿
1102538394155578448,dup_nova_near,fake,Confira o desmentido em vídeo ﻿
232795840985984684,dup_v1_exata,fake,Matéria da revista Saúde de maio de 2003 já falava sobre o coronavírus
879404986287698788,dup_v1_exata,fake,"Antecipe-se! Já estão abertas em sua cidade as inscrições para o Programa Vale Gás. Para descobrir se você tem direito ao benefício de R$70 a R$210, acesse o site:"
22048239823004215,dup_v1_exata,fake,Ministro Alexandre de Moraes antes de ser ministro do STF !!! UAI !!! naquela época se podia xingar ministros do STF???
409901932681720594,dup_v1_exata,fake,"Quem tiver sintomas de Covid-19 deve tomar azitromicina, ivermectina e Annita"
869014851438135647,dup_nova_near,fake,Senegal usa cloroquina desde 1° caso e tem apenas 5 mortes
707971095673218225,dup_v1_exata,fake,Matéria da revista Saúde de maio de 2003 já falava sobre o coronavírus
562422595082714618,dup_nova_near,fake,Confira o desmentido em vídeo ﻿
940905590406573766,dup_v1_exata,fake,"“MUITO IMPORTANTE - O STF VIRA RÉU* - Divulque *ao máximo*; pois, STF mandou retirar o vídeo, já saiu do YouTube. Mas escapou essa cópia para compartilharmos adoidado”."
429431607908930488,dup_v1_exata,fake,"A VERDADE É QUE ""SARA WINTER"" É UMA ATIVISTA FEMINISTA E GUERRILHEIRA PETISTA DISFARÇADA DE BOLSONARISTA. CAVOU A PRÓPRIA PRISÃO PARA SE TORNAR HEROÍNA FEMINISTA"
832336416504429667,dup_v1_near,fake,Greta Thunberg pediu aos chineses para deixarem de usar pauzinhos e assim “salvar centenas de árvores”? — Polígrafo
765184258198729130,dup_nova_near,fake,Confira o desmentido no link ﻿
71828695136627359,dup_v1_near,fake,Merkel disse que “a Alemanha não irá ceder ao facilitismo do Sul da Europa que acha que um Porsche se faz com demagogia social”? — Polígrafo
1014662716039853633,dup_v1_near,fake,"Vídeo visto 1,6 milhões de vezes mostra migrantes a agredir uma mulher numa estação de comboios da linha de Sintra? — Polígrafo"
